seed,sl_model,rr_multiple,group,window,extra_gate,n_hours,n_trades,trades_per_year,win_pct,sl_pct,timeout_pct,expectancy_r,max_losing_streak,profit_factor,type,portfolio_label,n_symbols,sym_windows,group_base
ATR1,SL_ATR_1_0,2.0,all,pre_london,bullish_aoi_midpoint_range_position_high<=0.747(p75),4.0,997,142.5,0.343,0.657,0.0,0.0291,23,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_ny,aoi_last_reaction_strength>=0.448(p25),12.0,3041,434.7,0.343,0.6567,0.0003,0.0296,36,1.045,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,distance_from_last_impulse_atr>=1.831(p75),6.0,1207,172.5,0.343,0.6562,0.0008,0.0305,20,1.047,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,ny_open,recent_trend_payoff_atr_24h<=1.425(p75),4.0,755,107.9,0.343,0.6543,0.0026,0.0321,16,1.049,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,bullish_only,4.0,1554,222.2,0.343,0.657,0.0,0.029,30,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,bearish_aoi_midpoint_range_position_high>=0.330(p25),4.0,837,119.7,0.3429,0.6571,0.0,0.0287,21,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,aoi_near_edge_atr<=0.133(p25),4.0,764,109.2,0.3429,0.6571,0.0,0.0288,18,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,signal_candle_range_atr<=1.420(p75),4.0,2205,315.2,0.3429,0.6571,0.0,0.0286,19,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,off_hours,signal_candle_range_atr>=0.775(p25),8.0,1041,148.8,0.3429,0.6571,0.0,0.0288,16,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,all,london,aoi_touch<=2,6.0,872,124.7,0.3429,0.6571,0.0,0.0287,16,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,recent_trend_payoff_atr_24h>=-2.282(p25),4.0,2091,298.9,0.3429,0.6571,0.0,0.0287,17,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,ny_open,break_impulse_body_atr>=0.369(p25),4.0,732,104.6,0.3429,0.6557,0.0014,0.0306,14,1.047,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,break_impulse_body_atr>=0.611(p50),4.0,2053,293.5,0.3429,0.6571,0.0,0.0287,14,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,ny_open,signal_candle_body_atr>=0.369(p25),4.0,732,104.6,0.3429,0.6557,0.0014,0.0306,14,1.047,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,break_impulse_body_atr<=0.369(p25),6.0,1006,143.8,0.3429,0.6561,0.001,0.0297,17,1.045,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,off_hours,break_impulse_range_atr>=0.775(p25),8.0,1041,148.8,0.3429,0.6571,0.0,0.0288,16,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,distance_from_last_impulse_atr<=1.831(p75),4.0,2047,292.6,0.3429,0.6571,0.0,0.0288,18,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,off_hours,aoi_near_edge_atr>=0.133(p25),8.0,767,109.6,0.3429,0.6571,0.0,0.0287,14,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london,recent_trend_payoff_atr_48h<=2.610(p75),6.0,907,129.7,0.3429,0.6571,0.0,0.0287,15,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,break_close_location>=0.687(p25),6.0,3135,448.2,0.3429,0.6561,0.001,0.0301,15,1.046,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ld_ny_overlap,htf_range_size_high_atr<=48.666(p75),5.0,840,120.1,0.3429,0.656,0.0012,0.0296,15,1.045,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,off_hours,session_directional_bias>=-1.133(p25),8.0,904,129.2,0.3429,0.6571,0.0,0.0288,17,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,signal_candle_body_atr>=0.611(p50),4.0,2053,293.5,0.3429,0.6571,0.0,0.0287,14,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london,break_close_location<=0.826(p50),6.0,770,110.1,0.3429,0.6571,0.0,0.0286,15,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,signal_candle_body_atr<=0.369(p25),6.0,1006,143.8,0.3429,0.6561,0.001,0.0297,17,1.045,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london,trend_age_impulses>=5.000(p50),6.0,872,124.7,0.3429,0.6571,0.0,0.0287,15,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,break_impulse_range_atr<=1.420(p75),4.0,2205,315.2,0.3429,0.6571,0.0,0.0286,19,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,distance_from_last_impulse_atr<=1.831(p75),4.0,2529,361.5,0.3428,0.6564,0.0008,0.0294,20,1.045,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_afternoon,recent_trend_payoff_atr_24h<=-0.381(p50),4.0,1648,235.6,0.3428,0.6572,0.0,0.0285,21,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,bullish_aoi_midpoint_range_position_high<=0.747(p75),12.0,773,110.5,0.3428,0.6559,0.0013,0.0308,14,1.047,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,ny_open,max_retest_penetration_atr>=0.480(p25),4.0,741,105.9,0.3428,0.6545,0.0027,0.0314,11,1.048,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,trend_age_bars_1h<=12.000(p75),4.0,2004,286.5,0.3428,0.6572,0.0,0.0284,22,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,trend_age_impulses<=6.000(p75),4.0,2022,289.1,0.3427,0.6573,0.0,0.0282,17,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,aoi_touch<=3,12.0,998,142.7,0.3427,0.6553,0.002,0.0308,25,1.047,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,signal_candle_body_atr<=0.611(p50),4.0,1602,229.0,0.3427,0.6573,0.0,0.0281,16,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_ny,geo_aoi_height_atr<=1.321(p50),12.0,1386,198.1,0.3427,0.6558,0.0014,0.0298,14,1.045,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,aoi_near_edge_atr<=0.589(p75),4.0,2355,336.7,0.3427,0.6573,0.0,0.028,17,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,break_impulse_body_atr<=0.369(p25),4.0,712,101.8,0.3427,0.6573,0.0,0.0281,14,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_ny,aoi_height_atr<=1.321(p50),12.0,1386,198.1,0.3427,0.6558,0.0014,0.0298,14,1.045,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,break_impulse_body_atr<=0.611(p50),4.0,1602,229.0,0.3427,0.6573,0.0,0.0281,16,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,max_retest_penetration_atr<=1.167(p75),4.0,2305,329.5,0.3427,0.6573,0.0,0.0282,17,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london,distance_to_next_htf_obstacle_atr>=0.228(p25),6.0,893,127.7,0.3427,0.6573,0.0,0.028,13,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ld_ny_overlap,distance_to_next_htf_obstacle_atr<=1.060(p75),5.0,820,117.2,0.3427,0.6573,0.0,0.028,21,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,london_ny,aoi_near_edge_atr>=0.307(p50),12.0,1036,148.1,0.3427,0.6573,0.0,0.028,16,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny,session_directional_bias>=-1.133(p25),6.0,747,106.8,0.3427,0.6573,0.0,0.0281,23,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,signal_candle_body_atr<=0.369(p25),4.0,712,101.8,0.3427,0.6573,0.0,0.0281,14,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_ny,geo_aoi_height_atr<=1.512(p75),12.0,1766,252.5,0.3426,0.6569,0.0006,0.0289,16,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,geo_aoi_height_atr>=1.145(p25),4.0,2405,343.8,0.3426,0.6574,0.0,0.0279,18,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,all,london,htf_range_size_mid_atr>=25.904(p75),6.0,1223,174.8,0.3426,0.6574,0.0,0.0278,18,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,off_hours,aoi_time_since_last_touch<=0.000(p25),8.0,718,102.6,0.3426,0.6574,0.0,0.0279,16,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_ny,aoi_height_atr<=1.512(p75),12.0,1766,252.5,0.3426,0.6569,0.0006,0.0289,16,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,aoi_height_atr>=1.145(p25),4.0,2405,343.8,0.3426,0.6574,0.0,0.0279,18,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,ny,aoi_near_edge_atr>=0.133(p25),6.0,794,113.5,0.3426,0.6574,0.0,0.0277,16,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_ny,recent_trend_payoff_atr_48h>=0.212(p50),12.0,4387,627.1,0.3426,0.6572,0.0002,0.0283,20,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ny,bars_between_retest_and_break<=1.000(p50),6.0,940,134.4,0.3426,0.6574,0.0,0.0277,18,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,off_hours,aoi_time_since_last_touch<=0.000(p50),8.0,718,102.6,0.3426,0.6574,0.0,0.0279,16,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,all,asia,htf_range_size_mid_atr>=25.904(p75),6.0,1095,156.5,0.3425,0.6575,0.0,0.0274,16,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_open,break_impulse_body_atr>=0.369(p25),4.0,724,103.5,0.3425,0.6575,0.0,0.0276,17,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,ny,recent_trend_payoff_atr_24h<=1.425(p75),6.0,949,135.7,0.3425,0.6565,0.0011,0.0295,15,1.045,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,ny,geo_aoi_height_atr<=1.512(p75),6.0,1019,145.7,0.3425,0.6555,0.002,0.0297,13,1.045,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london,max_retest_penetration_atr>=0.480(p25),6.0,876,125.2,0.3425,0.6575,0.0,0.0274,16,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,off_hours,recent_trend_payoff_atr_48h>=-2.318(p25),8.0,908,129.8,0.3425,0.6575,0.0,0.0275,11,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_open,signal_candle_body_atr>=0.369(p25),4.0,724,103.5,0.3425,0.6575,0.0,0.0276,17,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,bars_between_retest_and_break<=1.000(p50),12.0,1857,265.5,0.3425,0.6575,0.0,0.0275,21,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ld_ny_overlap,htf_range_size_high_atr<=48.666(p75),5.0,905,129.4,0.3425,0.6575,0.0,0.0276,14,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,ny,aoi_height_atr<=1.512(p75),6.0,1019,145.7,0.3425,0.6555,0.002,0.0297,13,1.045,,,,,
ATR1,SL_ATR_1_0,2.0,all,london,distance_from_last_impulse_atr<=1.831(p75),6.0,3454,493.8,0.3425,0.6575,0.0,0.0275,18,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,recent_trend_payoff_atr_24h<=-0.381(p50),12.0,1402,200.4,0.3424,0.6576,0.0,0.0271,17,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_ny,retest_candle_body_penetration>=0.418(p50),12.0,1282,183.3,0.3424,0.6568,0.0008,0.0289,14,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,trend_age_impulses<=6.000(p75),4.0,2839,405.8,0.3424,0.6566,0.0011,0.0286,20,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london,signal_candle_opposite_extreme_atr<=1.167(p75),6.0,923,131.9,0.3424,0.6576,0.0,0.0271,13,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,london,aoi_last_reaction_strength>=0.855(p50),6.0,952,136.1,0.3424,0.6576,0.0,0.0273,18,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,all,london,trend_age_impulses>=4.000(p25),6.0,3978,568.7,0.3424,0.6576,0.0,0.0271,17,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london,bars_between_retest_and_break<=1.000(p50),6.0,917,131.1,0.3424,0.6576,0.0,0.0273,16,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london_ny,max_retest_penetration_atr>=0.480(p25),12.0,1773,253.5,0.3424,0.6571,0.0006,0.0276,16,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ny,geo_aoi_height_atr>=1.145(p25),6.0,844,120.7,0.3424,0.6576,0.0,0.0273,14,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,aoi_far_edge_atr>=1.439(p25),4.0,2217,316.9,0.3424,0.6576,0.0,0.0271,16,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,london_ny,aoi_far_edge_atr>=1.439(p25),12.0,1539,220.0,0.3424,0.6576,0.0,0.0273,16,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,signal_candle_range_atr>=1.054(p50),4.0,1919,274.3,0.3424,0.6576,0.0,0.0271,23,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,london_ny,signal_candle_body_atr>=0.611(p50),12.0,1066,152.4,0.3424,0.6576,0.0,0.0272,13,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,recent_trend_payoff_atr_24h>=-2.282(p25),4.0,2237,319.8,0.3424,0.6576,0.0,0.0273,19,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,bearish_aoi_midpoint_range_position_mid>=0.336(p25),4.0,806,115.2,0.3424,0.6576,0.0,0.0273,19,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ny,aoi_height_atr>=1.145(p25),6.0,844,120.7,0.3424,0.6576,0.0,0.0273,14,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,distance_from_last_impulse_atr>=0.374(p25),4.0,2386,341.1,0.3424,0.6576,0.0,0.0272,20,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,london_ny,break_impulse_body_atr>=0.611(p50),12.0,1066,152.4,0.3424,0.6576,0.0,0.0272,13,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,htf_range_size_mid_atr<=25.904(p75),4.0,2316,331.1,0.3424,0.6576,0.0,0.0272,19,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,break_impulse_range_atr>=1.054(p50),4.0,1919,274.3,0.3424,0.6576,0.0,0.0271,23,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,aoi_near_edge_atr<=0.133(p25),6.0,1025,146.5,0.3424,0.6556,0.002,0.0295,10,1.045,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,ny,recent_trend_payoff_atr_48h<=2.610(p75),6.0,806,115.2,0.3424,0.6576,0.0,0.0273,14,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,bearish_htf_range_position_mid>=0.189(p25),4.0,993,142.0,0.3424,0.6576,0.0,0.0272,12,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,off_hours,aoi_near_edge_atr<=0.589(p75),8.0,1005,143.7,0.3423,0.6577,0.0,0.0269,17,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,london_ny,signal_candle_range_atr>=1.054(p50),12.0,1195,170.8,0.3423,0.6577,0.0,0.0268,14,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,london_ny,break_impulse_range_atr>=1.054(p50),12.0,1195,170.8,0.3423,0.6577,0.0,0.0268,14,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,asia,trend_age_impulses>=4.000(p25),6.0,1043,149.1,0.3423,0.6577,0.0,0.0268,15,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london,aoi_height_atr<=1.512(p75),6.0,964,137.8,0.3423,0.6577,0.0,0.027,13,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_ny,break_close_location>=0.687(p25),12.0,1531,218.9,0.3423,0.6571,0.0007,0.0281,14,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,ny,trend_age_impulses>=5.000(p50),6.0,704,100.6,0.3423,0.6562,0.0014,0.029,15,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny,max_retest_penetration_atr>=0.480(p25),6.0,897,128.2,0.3423,0.6566,0.0011,0.0277,14,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,aoi_height_atr<=1.512(p75),4.0,2381,340.4,0.3423,0.6577,0.0,0.0269,17,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,bars_between_retest_and_break<=0.000(p25),12.0,1338,191.3,0.3423,0.6577,0.0,0.0269,17,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london,geo_aoi_height_atr<=1.512(p75),6.0,964,137.8,0.3423,0.6577,0.0,0.027,13,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_afternoon,retest_candle_body_penetration>=0.645(p75),4.0,1113,159.1,0.3423,0.6568,0.0009,0.0288,15,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,off_hours,signal_candle_opposite_extreme_atr<=1.167(p75),8.0,1227,175.4,0.3423,0.6577,0.0,0.0269,15,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,geo_aoi_height_atr<=1.512(p75),4.0,2381,340.4,0.3423,0.6577,0.0,0.0269,17,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,session_directional_bias<=-0.388(p50),6.0,2107,301.2,0.3422,0.6573,0.0005,0.0275,19,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,asia,aoi_near_edge_atr>=0.133(p25),6.0,789,112.8,0.3422,0.6565,0.0013,0.0298,19,1.045,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,london_ny,recent_trend_payoff_atr_48h>=-2.318(p25),12.0,1578,225.6,0.3422,0.6578,0.0,0.0266,19,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_open,signal_candle_opposite_extreme_atr>=0.567(p25),4.0,751,107.4,0.3422,0.6578,0.0,0.0266,16,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,aoi_last_reaction_strength>=0.448(p25),6.0,1613,230.6,0.3422,0.6572,0.0006,0.0279,18,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,trend_age_impulses>=5.000(p50),6.0,2770,396.0,0.3422,0.657,0.0007,0.0279,15,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,session_directional_bias>=-0.388(p50),4.0,1236,176.7,0.3422,0.657,0.0008,0.0282,17,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_ny,aoi_height_atr>=1.321(p50),12.0,4117,588.5,0.3422,0.6578,0.0,0.0267,15,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,htf_range_size_mid_atr>=16.714(p25),4.0,2393,342.1,0.3422,0.6578,0.0,0.0267,20,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_ny,trend_age_impulses>=4.000(p25),12.0,7787,1113.2,0.3422,0.6574,0.0004,0.0273,23,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_ny,geo_aoi_height_atr>=1.321(p50),12.0,4117,588.5,0.3422,0.6578,0.0,0.0267,15,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,ny,bars_between_retest_and_break<=1.000(p50),6.0,716,102.4,0.3422,0.6578,0.0,0.0265,14,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london,recent_trend_payoff_atr_24h>=-2.282(p25),6.0,824,117.8,0.3422,0.6578,0.0,0.0267,12,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_ny,htf_range_size_mid_atr<=25.904(p75),12.0,1616,231.0,0.3422,0.6572,0.0006,0.0279,16,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ny,trend_age_impulses<=6.000(p75),6.0,1137,162.5,0.3421,0.6579,0.0,0.0264,12,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,trend_age_impulses>=4.000(p25),6.0,3809,544.5,0.3421,0.6571,0.0008,0.0274,17,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,bars_between_retest_and_break<=1.000(p50),6.0,3280,468.9,0.3421,0.6567,0.0012,0.0281,20,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,distance_from_last_impulse_atr>=0.866(p50),4.0,1593,227.7,0.3421,0.6579,0.0,0.0264,15,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,aoi_far_edge_atr<=2.050(p75),4.0,2458,351.4,0.3421,0.6566,0.0012,0.0281,18,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london_ny,signal_candle_body_atr>=0.369(p25),12.0,1529,218.6,0.3421,0.6579,0.0,0.0262,24,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,trend_age_impulses<=5.000(p50),12.0,1558,222.7,0.3421,0.6566,0.0013,0.028,19,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ny,max_retest_penetration_atr<=1.167(p75),6.0,953,136.2,0.3421,0.6579,0.0,0.0262,14,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,asia,session_directional_bias>=-1.133(p25),6.0,760,108.6,0.3421,0.6579,0.0,0.0263,14,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,htf_range_size_high_atr<=38.330(p50),4.0,1853,264.9,0.3421,0.6562,0.0016,0.0286,14,1.044,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london,retest_candle_body_penetration>=0.264(p25),6.0,994,142.1,0.3421,0.6579,0.0,0.0262,20,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,htf_range_size_high_atr<=48.666(p75),4.0,2283,326.4,0.3421,0.6579,0.0,0.0263,18,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,session_directional_bias<=-0.388(p50),12.0,1181,168.8,0.3421,0.6579,0.0,0.0262,16,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,all,ld_ny_overlap,recent_trend_payoff_atr_48h>=0.212(p50),5.0,1827,261.2,0.3421,0.6579,0.0,0.0263,23,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london,aoi_time_since_last_touch<=3.000(p75),6.0,950,135.8,0.3421,0.6579,0.0,0.0263,22,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,off_hours,signal_candle_body_atr<=0.938(p75),8.0,1026,146.7,0.3421,0.6579,0.0,0.0263,18,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,off_hours,break_impulse_body_atr<=0.938(p75),8.0,1026,146.7,0.3421,0.6579,0.0,0.0263,18,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london_ny,break_impulse_body_atr>=0.369(p25),12.0,1529,218.6,0.3421,0.6579,0.0,0.0262,24,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london_ny,recent_trend_payoff_atr_48h>=0.212(p50),12.0,956,136.7,0.3421,0.6579,0.0,0.0262,16,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,london_ny,trend_age_impulses>=6.000(p75),12.0,833,119.1,0.3421,0.6579,0.0,0.0264,18,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,london_ny,trend_age_bars_1h<=12.000(p75),12.0,1614,230.7,0.342,0.658,0.0,0.026,21,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,break_impulse_body_atr>=0.369(p25),4.0,2795,399.6,0.342,0.6572,0.0007,0.0273,19,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,recent_trend_payoff_atr_24h<=-0.381(p50),6.0,2585,369.5,0.342,0.6569,0.0012,0.0275,29,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_open,trend_age_impulses>=4.000(p25),4.0,728,104.1,0.342,0.658,0.0,0.0261,14,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,ny,recent_trend_payoff_atr_48h<=2.610(p75),6.0,845,120.8,0.342,0.658,0.0,0.026,16,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,signal_candle_body_atr>=0.369(p25),4.0,2795,399.6,0.342,0.6572,0.0007,0.0273,19,1.041,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,signal_candle_opposite_extreme_atr>=0.567(p25),6.0,3757,537.1,0.342,0.6577,0.0003,0.0266,15,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,bars_between_retest_and_break<=0.000(p25),6.0,2348,335.7,0.342,0.6567,0.0013,0.0277,19,1.042,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,aoi_far_edge_atr<=1.704(p50),4.0,1655,236.6,0.342,0.6562,0.0018,0.0285,13,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,aoi_far_edge_atr<=1.704(p50),12.0,1348,192.7,0.342,0.6565,0.0015,0.028,16,1.043,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,london_ny,aoi_far_edge_atr>=1.704(p50),12.0,977,139.7,0.3419,0.6581,0.0,0.0256,13,1.039,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london_ny,aoi_height_atr<=1.321(p50),12.0,1398,199.9,0.3419,0.6574,0.0007,0.0264,16,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,ny,htf_range_size_high_atr<=48.666(p75),6.0,819,117.1,0.3419,0.6581,0.0,0.0256,12,1.039,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,signal_candle_opposite_extreme_atr<=1.167(p75),4.0,2366,338.2,0.3419,0.6581,0.0,0.0258,19,1.039,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london_ny,geo_aoi_height_atr<=1.321(p50),12.0,1398,199.9,0.3419,0.6574,0.0007,0.0264,16,1.04,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny_afternoon,bars_between_retest_and_break<=2.000(p75),4.0,702,100.4,0.3419,0.6581,0.0,0.0256,13,1.039,,,,,
